temperature,exhaust_vacuum,amb_pressure,r_humidity,energy_production,temperature_sqaure
27.75,69.89,1015.41,73.01,430.33,5.267826876426369
23.64,70.04,1011.09,83.35,435.21,4.862098312457287
22.3,57.19,1006.4,75.28,445.1,4.722287581247038
33.24,74.34,1002.58,45.05,435.5,5.76541412215983
8.9,39.96,1026.31,95.46,474.49,2.9832867780352594
9.44,40.0,1015.62,81.16,471.32,3.0724582991474434
7.71,40.77,1021.93,87.04,482.19,2.7766886753829643
27.55,64.96,999.73,57.34,431.33,5.248809388804284
27.44,52.3,1008.15,58.92,441.75,5.238320341483518
10.29,40.56,1017.28,69.13,481.7,3.207802986469088
19.31,43.56,1013.65,41.54,463.35,4.3943145085439665
26.9,69.59,1008.9,85.08,434.1,5.186520991955976
13.48,39.35,1014.56,81.25,470.66,3.671511950137164
21.94,56.85,1011.01,77.72,442.63,4.684015371452148
26.75,70.32,1007.61,54.09,433.46,5.172040216394301
28.76,66.56,1006.07,62.41,432.3,5.362835071116769
19.7,43.79,1015.93,47.39,464.41,4.43846820423443
13.9,39.59,1011.84,94.74,465.0,3.7282703764614498
15.16,50.88,1013.88,100.11,460.03,3.893584466786357
27.11,48.6,1002.78,53.39,439.4,5.206726418777925
30.92,80.18,1010.11,72.47,432.35,5.5605755097831375
10.8,40.22,1011.25,84.57,478.21,3.286335345030997
7.54,40.72,1023.82,85.15,485.92,2.745906043549196
25.96,71.64,1003.84,86.83,432.93,5.095095681142799
6.4,39.18,1024.6,86.83,484.44,2.5298221281347035
13.56,40.75,1016.05,74.64,474.26,3.682390527904394
24.91,64.45,1013.02,42.34,450.84,4.990991885387112
21.65,56.89,1013.13,66.07,445.93,4.652956049652737
30.36,68.08,1010.76,51.32,429.97,5.509990925582365
11.99,49.83,1008.33,95.2,468.22,3.462657938636157
23.55,51.95,1006.0,76.46,449.54,4.852834223420372
19.95,50.66,1013.21,81.98,458.72,4.466542286825459
22.88,69.45,1014.02,65.13,441.76,4.7833042972405595
19.7,52.84,1004.86,89.72,444.64,4.43846820423443
31.15,66.25,1008.89,61.08,437.55,5.58121850495033
16.65,56.89,1013.52,87.44,452.52,4.080441152620633
15.85,46.18,1013.14,97.8,462.88,3.9812058474788765
16.09,48.78,1015.78,91.12,454.23,4.011234224026316
8.13,39.96,1026.07,95.84,477.12,2.8513154858766505
8.48,42.49,1010.77,88.68,483.5,2.9120439557122073
9.27,39.64,1010.79,79.56,480.29,3.0446674695276656
12.19,44.63,1018.96,80.91,468.91,3.491418050019218
12.33,37.73,1022.46,59.3,470.11,3.5114099732158874
23.59,47.43,1006.64,48.92,447.36,4.856953777832357
12.09,38.25,1013.61,81.28,469.29,3.477067730142742
16.88,56.89,1014.01,82.1,457.0,4.1085277168348275
17.34,44.06,1015.84,74.88,458.5,4.164132562731402
33.58,77.54,1010.19,53.49,433.75,5.794825277780168
27.4,66.48,1004.71,51.5,439.66,5.2345009313209605
16.01,65.46,1014.0,87.68,454.16,4.001249804748512
26.04,74.67,1016.68,81.2,433.55,5.102940328869229
21.9,47.43,1006.8,60.48,452.13,4.679743582719036
32.82,68.31,1010.44,41.85,441.06,5.728874234961001
26.72,67.79,1010.35,63.31,444.68,5.169139193328034
24.91,58.69,1008.22,82.81,435.96,4.990991885387112
17.72,48.14,1013.26,65.09,457.44,4.209513035969837
25.06,62.39,1008.09,82.56,438.31,5.005996404313531
17.08,58.86,1016.04,87.46,449.98,4.132795663954365
9.31,41.39,1018.3,93.68,480.25,3.0512292604784714
23.44,62.52,1016.46,67.21,447.19,4.841487374764082
16.71,46.18,1011.61,95.82,459.4,4.0877866871939394
20.19,62.26,1011.37,89.69,443.58,4.493328387732195
15.21,43.5,1021.6,82.06,464.08,3.9
18.99,59.27,1012.15,89.39,453.4,4.357751713900185
13.78,38.47,1015.2,57.8,466.41,3.712142238654117
27.36,63.31,1013.7,51.58,440.4,5.230678732248808
20.06,52.84,1004.21,82.12,447.47,4.4788391353117385
21.36,45.61,1013.43,83.64,456.85,4.621688003316537
23.39,68.51,1013.09,78.6,438.35,4.836320915737499
22.27,48.98,1014.47,49.33,451.74,4.719110085598767
10.68,38.38,1020.79,72.33,476.22,3.2680269276736382
31.33,76.86,997.85,64.43,431.44,5.597320787662611
23.41,54.42,1012.86,70.12,454.68,4.838388161361178
32.86,68.51,1008.43,46.78,432.38,5.732364259186605
26.2,74.67,1016.69,84.38,430.22,5.118593556827891
16.82,45.0,1022.05,37.28,468.22,4.1012193308819755
25.43,70.17,1000.46,87.84,436.43,5.042816673249187
15.92,44.85,1015.84,59.99,467.41,3.9899874686520005
19.47,50.9,1012.77,77.33,457.08,4.412482294582041
21.17,52.3,1009.36,81.51,447.5,4.601086828130937
14.01,45.08,1023.28,82.49,464.79,3.7429934544425802
14.48,38.92,1015.6,90.05,470.63,3.8052595180880897
26.2,72.24,1011.3,78.29,432.65,5.118593556827891
25.22,69.88,1007.17,80.26,443.24,5.021951811795888
22.33,45.87,1007.8,63.61,447.02,4.725462940284264
5.01,39.4,1003.69,91.9,475.34,2.238302928559939
8.05,40.8,1028.01,89.56,483.43,2.8372521918222215
14.86,44.71,1018.3,49.46,466.38,3.8548670534792766
23.12,69.71,1008.98,84.41,442.21,4.8083261120685235
22.3,50.78,1008.85,81.27,449.86,4.722287581247038
16.45,44.68,1018.6,85.14,462.66,4.05585995813465
10.08,43.14,1010.67,85.9,478.73,3.1749015732775088
30.39,71.8,1010.87,64.11,435.82,5.512712580935088
6.17,41.31,1002.49,87.59,481.27,2.483948469674844
23.69,77.54,1009.32,89.7,440.21,4.867237409455183
16.38,46.97,1013.6,73.67,459.87,4.047221268969612
21.91,48.7,1006.89,83.97,449.8,4.6808118953873805
13.69,34.03,1018.45,65.76,469.12,3.6999999999999997
12.1,44.77,1019.1,75.85,463.11,3.478505426185217
28.45,52.84,1006.18,43.16,439.86,5.333854141237834
32.21,70.94,1006.76,47.56,430.06,5.675385449465085
22.4,58.12,1015.24,78.03,449.13,4.732863826479693
16.76,45.09,1014.28,57.71,458.67,4.093897898091744
29.03,69.51,1009.8,47.04,435.09,5.387949517209678
24.73,71.14,1009.07,68.87,437.55,4.972926703662543
19.41,67.32,1012.34,78.8,446.71,4.405678154382138
21.12,63.91,1009.33,96.14,447.64,4.595650117230423
18.51,48.06,1015.14,79.83,455.44,4.302324952859791
26.14,69.14,1007.1,88.27,439.03,5.112729212465687
15.24,40.0,1017.34,65.16,454.64,3.903844259188627
11.22,41.66,1008.96,72.38,477.53,3.3496268448888453
5.54,45.87,1008.69,95.91,478.02,2.353720459187964
20.95,48.14,1013.3,67.72,452.38,4.577116996538323
18.15,45.01,1013.06,72.4,455.21,4.260281680828158
15.69,37.87,1022.63,87.71,462.16,3.9610604640676716
29.56,51.43,1005.87,59.22,437.93,5.436910887627275
25.76,65.48,1017.82,54.77,441.14,5.075431016179809
11.61,40.81,1025.68,72.08,473.08,3.407345007480164
22.49,61.27,1019.6,57.1,448.51,4.742362280551751
17.48,49.39,1021.51,84.53,460.01,4.180908992073374
10.39,44.85,1014.22,78.42,478.05,3.2233522922572395
18.56,42.18,1001.46,99.59,456.61,4.308131845707603
13.25,43.7,1013.61,76.05,472.22,3.640054944640259
19.65,42.23,1013.04,75.9,461.16,4.4328320518603
22.83,70.79,1006.36,92.07,438.0,4.778074926160116
24.73,48.6,1004.03,63.37,439.99,4.972926703662543
27.28,78.92,1011.05,75.48,434.78,5.223025942880239
23.07,49.02,1009.07,84.1,444.22,4.803123983409131
24.26,42.8,1013.72,61.62,459.65,4.9254441424099005
28.15,72.99,1007.62,70.03,431.83,5.305657357952923
23.7,70.32,1007.21,66.85,439.59,4.868264577855234
7.98,39.61,1018.57,77.04,479.78,2.824889378365107
30.27,64.69,1006.3,53.69,435.67,5.501817881391568
19.98,49.15,1021.56,63.89,457.54,4.469899327725402
11.53,41.14,1025.63,88.54,469.04,3.395585369269929
15.09,41.76,1022.4,76.22,463.27,3.8845849199110063
12.15,38.78,1013.34,95.05,474.15,3.4856850115866753
13.45,40.73,1018.7,93.88,461.03,3.6674241641784495
25.1,69.89,1015.42,85.81,434.98,5.0099900199501395
21.53,52.84,1005.06,88.22,444.04,4.640043103248073
26.64,73.56,1004.98,93.31,432.93,5.1613951602255765
25.72,70.47,1010.44,70.57,434.94,5.071488933242386
9.59,40.11,1026.05,74.27,470.71,3.0967725134404045
11.09,41.58,1020.99,91.09,464.81,3.3301651610693423
10.38,40.92,1021.53,95.18,466.46,3.2218007387174024
9.88,40.71,1015.34,84.32,471.8,3.1432467291003423
17.48,43.14,1018.68,74.85,459.59,4.180908992073374
16.44,44.0,1024.48,76.51,460.33,4.054626986542659
28.32,71.64,1004.73,72.71,436.31,5.321653878260029
25.41,65.12,1016.01,53.39,442.86,5.040833264451424
17.85,48.14,1017.16,86.68,451.9,4.224926034855522
26.28,73.06,1008.06,90.7,437.01,5.126402247190518
14.46,45.87,1009.21,84.09,464.5,3.8026306683663087
13.67,42.32,1015.41,79.04,464.56,3.69729630946723
15.43,38.58,1016.58,81.17,463.44,3.928103868280471
14.47,48.14,1017.28,87.36,457.45,3.803945320322047
9.12,41.49,1020.58,96.23,475.69,3.0199337741082997
14.37,40.56,1021.67,68.18,470.19,3.790778284204973
16.94,50.59,1018.75,94.22,460.64,4.115823125451335
14.12,39.52,1016.79,75.89,472.32,3.757658845611187
15.63,44.9,1009.38,82.8,457.44,3.9534794801541593
23.68,59.27,1010.75,83.82,440.44,4.866210024238575
6.06,43.65,1014.36,83.94,480.74,2.4617067250182343
9.0,39.18,1024.38,84.91,483.26,3.0
8.27,38.56,1016.47,66.6,485.31,2.875760768909681
27.22,68.3,1016.84,64.88,436.81,5.217278984298233
17.86,50.88,1015.59,88.28,457.33,4.226109321823087
14.79,47.83,1007.27,92.04,463.22,3.845776904605882
25.02,60.29,1017.49,54.75,445.61,5.00199960015992
17.89,44.6,1014.48,42.51,463.99,4.2296571965113205
21.04,65.46,1017.22,63.02,452.12,4.586937976471886
14.85,38.91,1014.48,60.98,467.42,3.8535697735995385
22.79,50.78,1008.65,58.39,447.12,4.773887304912004
28.64,69.23,1013.11,37.13,434.4,5.3516352641038605
28.56,65.27,1013.28,49.95,437.45,5.344155686354955
29.14,61.5,1009.64,39.95,437.76,5.3981478305063115
26.49,71.73,1010.07,74.48,431.06,5.146843692983108
29.71,71.85,1008.81,70.86,428.49,5.450688029964658
30.01,69.13,1010.11,62.42,425.75,5.478138369920935
16.6,41.93,1022.01,48.98,467.51,4.0743097574926725
20.3,67.32,1013.49,80.9,441.51,4.505552130427524
8.37,40.92,1021.82,86.03,476.02,2.8930952282978866
10.74,40.05,1015.45,87.33,477.93,3.277193921634788
26.6,61.41,1012.35,54.42,451.4,5.157518783291051
18.77,52.08,1004.02,99.86,449.62,4.332435804486894
25.68,70.32,1009.08,90.48,431.32,5.067543783727971
12.97,49.83,1008.69,91.49,452.07,3.6013886210738213
22.97,72.24,1011.15,95.85,437.41,4.792702786528704
11.44,34.03,1018.57,74.06,476.06,3.3823069050575527
26.88,79.74,1006.54,93.7,434.77,5.184592558726288
27.39,66.93,1017.16,53.75,441.04,5.2335456432518095
32.25,77.54,1010.46,54.57,430.86,5.678908345800274
19.46,46.33,1013.77,89.62,452.11,4.411349000022556
5.82,40.62,1016.79,85.04,482.67,2.4124676163629637
8.95,43.56,1015.04,81.53,485.21,2.9916550603303182
11.02,38.28,1013.51,95.66,472.11,3.3196385345395663
14.87,35.71,1015.53,57.7,468.75,3.856163896931768
11.47,40.27,1005.39,77.4,479.44,3.38673884437522
25.62,73.17,1011.65,86.45,430.56,5.061620293937506
26.38,49.5,1012.82,37.19,457.81,5.136146415358503
10.95,40.22,1010.04,78.96,477.23,3.3090784215548594
13.11,41.58,1020.43,74.32,460.44,3.6207733980463344
16.77,50.9,1013.24,84.4,459.91,4.095119045888654
23.01,44.05,1006.56,74.95,450.67,4.796873982084583
12.53,44.03,1007.21,84.2,470.04,3.5397740040855714
15.56,40.12,1013.72,89.78,461.21,3.944616584663204
14.3,42.99,1007.32,73.72,467.9,3.7815340802378077
12.14,40.27,1007.57,73.22,472.84,3.4842502780368694
22.81,58.96,1013.5,55.66,452.89,4.775981574503821
30.67,71.29,1008.36,52.08,430.28,5.538050198400155
26.98,72.58,1008.55,78.5,431.12,5.194227565288221
31.96,71.29,1008.39,47.51,433.04,5.653317610041028
22.56,48.92,1010.7,51.63,445.07,4.749736834815167
30.32,64.69,1006.35,51.36,436.72,5.506359959174482
18.36,56.65,1020.29,82.0,456.49,4.28485705712571
14.59,41.23,999.48,86.66,466.83,3.819685850956856
27.82,76.09,1007.83,76.07,434.52,5.274466797696237
7.11,40.77,1022.4,90.95,475.55,2.6664583251946765
8.34,40.77,1010.84,90.01,480.48,2.8879058156387303
24.0,75.23,1010.69,72.46,443.78,4.898979485566356
25.71,71.64,1008.85,77.31,438.16,5.070502933634888
11.61,41.17,1019.57,58.82,476.81,3.407345007480164
22.21,61.87,1010.9,54.22,446.62,4.712748667179271
23.61,59.39,1015.11,78.84,438.08,4.859012245302536
12.68,40.73,1017.66,92.08,465.94,3.560898762952971
25.21,60.37,1006.01,73.14,436.23,5.020956084253277
14.6,44.47,1028.46,69.96,465.24,3.82099463490856
7.48,38.5,1014.01,77.35,488.43,2.734958866235469
31.11,74.16,1012.2,58.86,435.69,5.577633906953737
27.06,77.17,1008.71,90.6,432.2,5.201922721455981
30.84,66.75,1017.54,40.69,432.03,5.5533773507659285
12.43,41.62,1011.87,80.57,460.61,3.5256205127608387
5.17,39.33,1009.68,94.19,485.46,2.2737634001804143
30.71,64.05,1011.75,62.81,438.42,5.541660400998964
16.38,55.5,1019.8,82.44,464.58,4.047221268969612
11.46,39.3,1019.53,76.86,475.51,3.3852621759621515
10.05,41.58,1021.35,95.19,469.03,3.170173496829472
31.46,66.54,1002.86,53.75,427.76,5.608921464952063
24.81,60.95,1014.72,54.71,446.09,4.980963762164908
19.81,66.54,1013.88,80.09,449.07,4.450842616853577
30.91,76.2,1008.53,58.08,434.94,5.5596762495670555
14.43,41.76,1024.02,83.57,467.33,3.7986839826445156
27.45,64.34,1007.12,65.87,440.0,5.239274758971894
12.85,40.92,1023.04,84.04,461.05,3.5846896657869842
29.13,66.56,1006.63,52.85,439.31,5.397221507405454
14.48,40.83,1009.42,81.74,469.64,3.8052595180880897
7.51,41.01,1024.61,97.41,477.61,2.7404379212089442
23.9,61.47,1009.01,81.05,438.73,4.888762624632126
19.13,50.78,1008.51,87.54,447.03,4.3737855457258075
29.72,77.95,1014.9,72.73,434.99,5.451605268175604
27.91,63.76,1010.27,65.67,435.21,5.282991576748916
25.65,49.3,1003.73,68.48,440.05,5.06458290484024
27.17,61.25,1013.03,70.43,435.9,5.21248501196886
30.86,70.32,1011.88,62.68,433.71,5.55517776493246
23.35,71.77,1005.99,90.79,434.6,4.832183771339828
24.04,72.43,1008.02,87.2,439.39,4.903060268852505
22.56,47.43,1006.72,54.82,448.65,4.749736834815167
17.86,45.0,1023.25,53.48,465.78,4.226109321823087
9.08,36.18,1020.24,68.37,477.26,3.0133038346638727
25.45,74.33,1015.53,80.95,435.12,5.044799302251775
27.18,79.05,1008.99,94.32,434.01,5.21344415909483
13.87,41.74,1021.42,64.02,472.12,3.7242448899072143
16.07,47.83,1006.99,86.49,458.18,4.008740450565489
24.84,71.73,1009.84,82.41,436.36,4.983974317750845
25.74,59.07,1007.37,79.89,441.05,5.073460357586328
17.47,58.16,1016.36,82.26,456.97,4.179712908801273
31.16,67.45,1014.69,32.25,428.35,5.582114294781145
29.5,72.86,1004.63,52.17,439.43,5.431390245600108
30.26,59.22,1013.18,61.08,442.98,5.500909015790027
14.26,40.92,1022.07,73.96,460.38,3.776241517699841
19.89,68.08,1012.65,80.25,448.71,4.459820624195552
13.23,52.72,1026.4,75.78,465.26,3.6373066958946425
18.84,67.32,1012.63,81.89,449.21,4.340506882842141
14.76,40.71,1017.37,71.07,465.58,3.8418745424597094
26.38,70.47,1007.36,76.91,434.02,5.136146415358503
25.5,63.56,1013.85,64.69,442.28,5.049752469181039
11.09,40.43,1025.47,74.97,490.96,3.3301651610693423
25.23,61.86,1013.0,76.18,441.48,5.022947341949744
27.42,65.74,1013.43,69.42,440.52,5.236410984634419
30.75,73.88,1005.62,57.95,436.97,5.545268253204709
7.6,41.04,1021.82,88.97,475.32,2.756809750418044
21.2,59.39,1014.04,85.06,444.57,4.604345773288535
24.4,41.1,1002.14,38.75,451.66,4.9396356140913875
24.49,65.46,1015.77,44.95,445.27,4.948737212663449
20.78,62.52,1017.58,73.3,452.3,4.558508528016593
11.3,40.55,1005.97,97.99,476.72,3.361547262794322
12.48,40.67,1011.24,61.1,475.96,3.5327043465311387
26.44,59.15,1013.35,60.71,439.65,5.141984052872976
27.75,70.4,1006.65,90.21,436.53,5.267826876426369
23.18,72.99,1009.01,90.09,439.12,4.814561246884289
6.43,36.08,1022.73,85.03,486.39,2.535744466621193
10.38,41.01,1020.8,94.26,465.9,3.2218007387174024
29.78,74.78,1009.28,55.09,436.39,5.457105459856901
24.1,71.29,1007.96,67.56,442.8,4.909175083453431
7.28,39.81,1017.61,87.56,483.0,2.6981475126464085
25.15,68.61,1011.03,53.59,447.91,5.014977567247933
14.81,43.69,1017.19,71.9,470.71,3.8483762809787714
21.14,48.78,1020.39,86.2,450.35,4.59782557302906
10.54,41.93,1016.64,93.52,479.65,3.246536616149585
29.52,64.79,1017.53,44.83,439.6,5.43323108288245
14.82,42.74,1028.04,69.81,466.34,3.8496753109840314
21.16,45.38,1014.65,73.06,458.63,4.6
28.98,70.8,1008.19,73.45,434.08,5.383307533477908
17.88,46.97,1013.73,67.78,456.77,4.228474902373195
30.56,71.25,1000.3,70.55,431.92,5.528109984434101
10.91,39.61,1018.44,64.38,469.42,3.303028912982749
24.01,50.16,1004.22,75.32,443.03,4.9
20.58,54.5,1015.04,89.83,467.76,4.536518488885502
22.89,48.98,1014.55,48.21,448.56,4.784349485562275
21.63,60.84,1018.16,77.53,445.93,4.6508063816933936
6.72,38.91,1016.89,90.47,485.89,2.592296279363144
13.47,44.88,1017.56,93.23,476.67,3.670149860700514
13.78,42.03,1017.51,84.94,467.6,3.712142238654117
18.58,63.78,1016.24,78.74,453.96,4.310452412450461
29.78,73.42,1011.27,52.79,445.58,5.457105459856901
13.33,39.39,1013.93,84.74,471.23,3.651027252705737
23.68,68.3,1017.93,84.16,438.65,4.866210024238575
17.69,46.36,1019.55,86.64,462.81,4.205948168962618
26.68,68.08,1011.41,67.33,433.04,5.165268628057984
6.97,41.26,1010.6,96.88,484.71,2.640075756488817
18.88,44.06,1013.81,68.54,451.13,4.345112196480086
13.25,44.92,1024.11,89.34,469.18,3.640054944640259
26.02,70.79,1004.21,79.12,428.72,5.10098029794274
26.86,71.32,1007.38,81.14,430.44,5.182663407939975
7.89,39.37,1016.28,84.66,483.82,2.808914381037628
3.21,38.44,1017.11,84.86,492.93,1.7916472867168918
8.01,41.66,1014.49,76.72,485.13,2.8301943396169813
24.4,69.94,1005.75,58.1,438.76,4.9396356140913875
28.46,60.23,1010.2,63.38,439.88,5.334791467339656
19.79,51.19,1008.77,94.72,447.96,4.448595283907045
12.38,44.2,1020.23,81.5,467.04,3.518522417151836
20.67,57.5,1014.42,81.89,453.29,4.546427168667722
25.24,63.47,1011.3,66.21,442.75,5.023942674832188
13.35,41.44,1015.9,66.04,473.17,3.653765181289022
19.94,38.52,1018.4,55.9,450.48,4.465422712353221
27.52,67.9,1005.65,59.52,439.01,5.2459508194416005
10.81,44.63,1020.61,88.29,473.86,3.2878564445547194
10.03,41.79,1020.35,66.42,475.42,3.167017524422623
6.25,39.48,1004.82,52.71,484.26,2.5
15.63,37.87,1020.4,74.77,465.28,3.9534794801541593
20.56,64.45,1012.24,53.09,458.97,4.534313619501853
16.72,44.78,1007.75,56.79,453.39,4.089009660052175
11.64,38.25,1013.33,85.79,472.34,3.411744421846396
9.99,42.07,1018.78,85.68,471.6,3.1606961258558215
16.41,44.92,1024.27,84.16,462.12,4.050925820105819
13.42,41.74,1020.96,61.8,473.45,3.6633318168028404
25.95,69.51,1009.36,66.82,434.38,5.094114250780011
10.55,41.26,1007.77,99.1,473.6,3.248076353782343
30.17,75.08,1005.17,55.89,438.89,5.492722457943784
14.28,39.39,1013.82,77.52,469.92,3.778888725538237
30.98,69.82,1009.17,50.63,438.44,5.565968020030298
28.78,64.96,999.75,56.43,432.66,5.364699432400664
27.24,71.25,1000.5,86.28,430.94,5.219195340279955
21.45,69.94,1010.5,82.17,443.31,4.631414470763764
30.09,64.96,1001.29,56.04,430.3,5.485435260760991
29.25,72.99,1006.85,61.15,429.12,5.408326913195984
14.85,40.8,1025.38,53.29,471.78,3.8535697735995385
29.73,67.25,1017.64,37.79,439.06,5.452522352086234
12.67,48.14,1017.41,83.63,463.68,3.559494346111537
9.26,41.66,1016.87,73.32,483.51,3.043024810940588
23.59,59.43,1009.96,65.8,440.61,4.856953777832357
19.54,50.66,1014.7,84.53,456.61,4.420407221060069
17.86,52.9,1015.71,67.99,457.42,4.226109321823087
24.89,64.27,1013.52,64.65,444.21,4.988987873306569
17.72,50.9,1012.02,85.55,456.4,4.209513035969837
12.25,44.85,1014.13,85.25,470.92,3.5
18.75,41.1,1001.97,59.6,458.31,4.330127018922194
23.43,63.94,1010.64,89.29,440.16,4.8404545241123795
30.35,77.17,1009.55,63.62,432.75,5.509083408335728
26.56,52.3,1007.4,62.04,439.25,5.1536394906900505
18.94,47.83,1005.18,78.59,455.19,4.352011029397789
21.77,42.23,1013.03,67.44,462.51,4.665833258915282
24.68,48.06,1013.83,54.97,447.96,4.967896939349688
14.4,41.26,1021.41,73.11,462.78,3.794733192202055
24.39,58.41,1013.65,80.93,445.39,4.938623289946299
27.25,73.03,1014.15,68.52,439.78,5.220153254455275
25.85,67.69,1007.7,70.14,434.0,5.084289527554465
25.51,64.27,1013.28,61.85,444.76,5.050742519669757
24.8,72.24,1011.58,83.61,435.25,4.979959839195493
7.65,41.01,1024.31,97.17,475.89,2.7658633371878665
27.16,56.85,1012.07,39.05,437.4,5.2115256883181535
30.24,68.24,1009.68,64.67,426.25,5.499090833947008
27.96,49.16,1004.8,35.64,442.49,5.287721626560915
18.13,60.1,1009.67,84.75,455.82,4.257933771208753
19.93,62.1,1019.94,76.41,450.57,4.464302857109943
26.63,74.16,1009.72,83.26,436.03,5.160426338976267
11.41,40.1,1014.27,91.17,476.81,3.3778691508109073
28.62,59.14,1016.36,53.1,436.09,5.349766350038102
13.8,44.34,1019.43,66.74,468.8,3.714835124201342
8.34,40.96,1023.28,89.45,483.92,2.8879058156387303
23.7,66.56,1002.07,85.19,436.94,4.868264577855234
24.7,58.82,1009.4,75.91,442.98,4.969909455915671
28.75,57.55,1004.77,57.55,435.33,5.361902647381804
17.84,52.08,1006.65,100.09,450.67,4.223742416388575
16.02,44.21,1020.97,85.64,462.51,4.0024992192379
26.31,77.95,1012.45,77.22,436.83,5.1293274412928636
18.87,62.96,1020.55,82.87,455.22,4.3439613257946945
12.66,41.2,1015.88,89.12,466.49,3.558089374931439
17.28,44.06,1018.15,66.93,462.05,4.156921938165306
16.23,43.69,1016.4,68.9,466.22,4.028647415696738
